author,year,doi,mention_id,song_id,n_mentions,type,artist,title,passage,chills,notes
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00765,s00751,1,report,The Ronettes,Sleigh Ride,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00766,s00278,1,report,George Frideric Handel,German Aria No. 7 - HWV 208,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00767,s00308,2,report,Hans Zimmer,Time,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00768,s00752,1,report,The Sacred Harp,Amazing Grace,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00769,s00734,1,report,The Beatles,Twist and Shout,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00770,s00363,3,report,Jean Sibelius,Finlandia - Op. 26,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00771,s00126,1,report,Carly Simon,Never Been Gone,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00772,s00028,1,report,Amorphis,Drowned Maid,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00773,s00442,1,report,Kuolemanlaakso,Verihaaski,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00774,s00702,1,report,Speedy Ortiz,No Below,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00775,s00607,2,report,Pyotr Ilyich Tchaikovsky,The Nutcracker,Pas de Deux,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00776,s00068,1,report,BADBADNOTGOOD,Hedron,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00777,s00162,1,report,Cyndi Lauper,True Colors,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00778,s00373,1,report,Joan Baez,Black is the Colour,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00779,s00647,1,report,Rihanna,Stay,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00780,s00070,1,report,Band Aid,Do They Know It's Christmas?,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00781,s00051,3,report,Antonio Vivaldi,The Four Seasons,Summer,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00782,s00138,1,report,Christina Perri,A Thousand Years,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00783,s00182,1,report,Def Leppard,Pour Some Sugar on Me,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00784,s00411,1,report,John Williams,Star Wars,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00785,s00219,1,report,Eric Prydz,Everyday,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00786,s00786,1,report,U2 ,One,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00787,s00501,1,report,Massive Attack,Unfinished Sympathy,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00788,s00617,1,report,Radiohead,Lucky,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00789,s00568,1,report,Orbital,Belfast,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00790,s00241,1,report,Fields of the Nephilim,Last Exit for the Lost,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00791,s00019,1,report,Alessia Cara,Know-It-All,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00792,s00601,1,report,Portishead,Roads,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00793,s00403,1,report,John Denver,Sunshine on my Shoulders,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00794,s00587,1,report,Phil Oakey,Together in Electric Dreams,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00795,s00699,1,report,Slade,Cum on Feel the Noize,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00796,s00634,1,report,Red Hot Chilli Peppers,Can't Stop,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00797,s00054,1,report,Arctic Monkeys,Old Yellow Bricks,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00798,s00787,1,report,Union Jack,Two Full Moons and a Trout,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00799,s00723,1,report,System 7,Alphawave,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00800,s00080,1,report,Big Big Train,The Underfall Yard,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00801,s00708,1,report,Steven Wilson,Happy Returns,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00802,s00371,1,report,Jim Croce,Time in a Bottle,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00803,s00085,1,report,Bing Crosby,The Little Drummer Boy,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00804,s00350,1,report,Jack Thackray,The Remembrance,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00805,s00560,2,report,Nikolai Rimsky-Korsakov,Scheherazade - Op. 35,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00806,s00429,1,report,Karl Jenkins,Silent Night,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00807,s00187,1,report,Dionne Warwick,Walk on By,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00808,s00405,1,report,John Ellerton,The Day Thou Gavest the Lord Has Ended,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00809,s00690,1,report,Sia,Sunday,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00810,s00273,1,report,Genesis,In the Cage (Medley),NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00811,s00709,1,report,Steven Wilson,Home Invasion/Regret #9,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00812,s00701,1,report,Sound of Contact,Möbius Slip,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00813,s00651,1,report,Riverside,Rapid Eye Movement,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00814,s00496,1,report,Marillion,Neverland,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00815,s00272,1,report,Genesis,Firth of Fifth,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00816,s00710,1,report,Steven Wilson,Routine,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00817,s00449,1,report,Led Zeppelin,Kashmir,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00818,s00821a,2,report,Yes,Awaken,NA,NA,Interpreted by Jon Anderson
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00819,s00577,1,report,Paul Simon,Slip Slidin' Away,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00820,s00006,1,report,AC/DC,Live Wire,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00821,s00166,1,report,Dark Suns,Monster,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00822,s00821b,2,report,Yes,Awaken,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00823,s00711,1,report,Steven Wilson,The Raven That Refused to Sing,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00824,s00495,1,report,Marillion,F E A R,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00825,s00032,1,report,Anathema,The Lost Song,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00826,s00662,1,report,Rush,Middletown Dreams,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00827,s00443,1,report,Kyrie Eleison,Missa de Angelis,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00828,s00497,1,report,Marillion,Script for a Jester's Tear,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00829,s00271,1,report,Genesis,Afterglow,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00830,s00242,1,report,Fish,Just Good Friends,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00831,s00741,1,report,The Flaming Lips,The Castle,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00832,s00466,1,report,Low,Just Like Christmas,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00833,s00454,1,report,Léo Delibes,Lakmé,Act 1 - Flower Duet,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00834,s00770,1,report,Todd Rundgren,Pretending to Care,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00835,s00516,1,report,Michael Tippett,Steal Away,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00836,s00804,1,report,William Walton,Touch Her Soft Lips and Part,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00837,s00274,1,report,Genesis,The Cinema Show,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00838,s00780,1,report,Traffic,(Sometimes I Feel So) Uninspired,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00839,s00768,1,report,Toad the Wet Sprocket,Fall Down,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00840,s00500,1,report,Massive Attack,Teardrop,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00841,s00485,1,report,Lyle Lovett,Promises,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00842,s00773,7,report,Tomaso Albinoni,Adagio in G minor,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00843,s00132,1,report,Charles Villiers Stanford,Three Latin Motets - Op. 38,Beati Quorum Via,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00844,s00092,1,report,Bob Chilcott,Mid-Winter,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00845,s00428,1,report,Karl Jenkins,Benedictus,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00846,s00669,1,report,Sara Evans,I Could Not Ask for More,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00847,s00247,1,report,Foo Fighters,New Way Home,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00848,s00738,1,report,The Cure,Disintegration,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00849,s00031,1,report,Anathema,Anathema,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00850,s00189,1,report,Dire Straits,Telegraph Road,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00851,s00675,1,report,Sergei Prokofiev,Cinderella - Op. 87,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00852,s00544,1,report,NA,O Come All Ye Faithful,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00853,s00361,1,report,Jason Mraz,The World as I See It,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00854,s00579,1,report,Pearl Jam,Sirens,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00855,s00376,1,report,Joaquín Rodrigo,En Aranjuez Con Tu Amor,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00856,s00275,1,report,George Dyson,Magnificat in D major,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00857,s00684,1,report,Sergei Rachmaninoff,Symphony No. 2 in E minor - Op. 27,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00858,s00387,1,report,Johann Sebastian Bach,Prelude and Fugue in A minor - BWV 543,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00859,s00281,2,report,Georges Bizet,Carmen,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00860,s00695,1,report,Simon and Garfunkel,Bridge Over Troubled Water,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00861,s00814,1,report,Wolfgang Amadeus Mozart,Symphony No. 29 in A major - K. 201/186a,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00862,s00630,1,report,Ralph Vaughan Williams,Fantasia on a Theme by Thomas Tallis,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00863,s00282,1,report,Gerald Finzi,In Terra Pax,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00864,s00533,1,report,Morten Lauridsen,Sure on This Shining Night,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00865,s00642,1,report,Richard Thompson,Beeswing,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00866,s00748,1,report,The Pixies,Gigantic,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00867,s00374,1,report,Joan Manuel Serrat,La Saeta,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00868,s00694,1,report,Silvio Rodriguez,La Gaviota,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00869,s00089,1,report,Black Sabbath,Heaven and Hell,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00870,s00106,1,report,Bruce Springsteen,Born in the U.S.A.,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00871,s00412,1,report,John Ylvisaker,I Was There to Hear Your Borning Cry,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00872,s00645,2,report,Richard Wagner,Tannhäuser - WWV 70,Overture,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00873,s00087,1,report,Björk,Jóga,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00874,s00760,1,report,They Might Be Giants,Dr. Worm,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00875,s00349,1,report,Iron Maiden,Empire of the Clouds,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00876,s00609,1,report,Queen,Bohemian Rhapsody,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00877,s00513,1,report,Metallica,Spit Out the Bone,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00878,s00289,1,report,Giuseppe Verdi,Messa da Requiem,Dies irae,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00879,s00808,1,report,Wolfgang Amadeus Mozart,Così Fan Tutte - Ossia La Scuola Degli Amanti - K. 588,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00880,s00265,2,report,Frédéric Chopin,Prelude No. 6 in B minor - Op. 28,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00881,s00763,1,report,Thomas Tallis,Spem In Alium,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00882,s00316,1,report,Henry Purcell,An Evening Hymn,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00883,s00457,1,report,Leonard Cohen,If It Be Your Will,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00884,s00312,1,report,Harold Darke,In the Bleak Midwinter,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00885,s00733,1,report,The Beatles,Things We Said Today,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00886,s00255,1,report,Franz Schubert,Die Schöne Müllerin - Op. 25 - D. 795),Der Müller und der Bach,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00887,s00815,1,report,Wolfgang Amadeus Mozart,Symphony No. 41 in C major - K. 551,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00888,s00479,3,report,Ludwig van Beethoven,Symphony No. 5 in C minor - Op. 67,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00889,s00045,1,report,Antonín Dvořák,Cello Concerto in B minor - Op. 104 - B. 191,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00890,s00480,2,report,Ludwig van Beethoven,Symphony No. 7 in A major - Op. 92,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00891,s00366,2,report,Jean Sibelius,Symphony No. 5 in Eb major - Op. 82,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00892,s00643,1,report,Richard Wagner,Die Walküre - WWV 86B,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00893,s00776,1,report,Tori Amos,Jackie's Strength,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00894,s00739,1,report,The Dissociatives,Forever and a Day,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00895,s00674,1,report,Seal,Still Love Remains,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00896,s00556,1,report,New Model Army,Winter,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00897,s00499,1,report,Massive Attack,Group Four,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00898,s00744,1,report,The Imagined Village,Winter Singing,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00899,s00422,1,report,Josh Groban,Dust and Ashes,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00900,s00107,1,report,Bruce Springsteen,Born to Run,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00901,s00762,1,report,Thomas Feiner and Anywhen,The Siren Songs,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00902,s00604,2,report,Pyotr Ilyich Tchaikovsky,Swan Lake - Op. 20,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00903,s00098,1,report,Bon Jovi,Livin' on a Prayer,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00904,s00731,1,report,The Beatles,Across the Universe,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00905,s00758,1,report,The Verve,The Drugs Don't Work,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00906,s00342,1,report,Imagine Dragons,I Was Me,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00907,s00431,1,report,Kate Bush,The Ninth Wave,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00908,s00692,2,report,Sigur Rós,Hoppípolla,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00909,s00473,1,report,Ludwig van Beethoven,Piano Sonata No. 29 in Bb major - Op. 106,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00910,s00809,1,report,Wolfgang Amadeus Mozart,Don Giovanni - K. 527,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00911,s00021,1,report,Alexander Scriabin,The Poem of Ecstasy - Op. 54,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00912,s00677,1,report,Sergei Prokofiev,Piano Sonata No. 6 in A major - Op. 82,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00913,s00055,1,report,Aretha Franklin,Precious Lord,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00914,s00188,1,report,Dire Straits,Brothers in Arms,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00915,s00004,1,report,ABBA,Slipping Through My Fingers,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00916,s00517,1,report,Michael W. Smith,Song for the King,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00917,s00323,1,report,Howard Blake,Walking in the Air,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00918,s00400,1,report,Johannes Brahms,Symphony No. 3 in F major - Op. 90,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m00919,s00142,1,report,Claude Debussy,La Fille aux Cheveux de Lin,NA,NA,NA
Bannister,2019,10.1371/journal.pone.0224974,m00920,s00691,3,empirical,Sigur Rós,Glósóli,04:21–05:17 (Large crescendo),NA,NA
Bannister,2019,10.1371/journal.pone.0224974,m00921,s00297,6,empirical,Gustav Holst,The Planets - Op. 32,Jupiter - 3:09–4:05 (Famous string theme),NA,NA
Bannister,2019,10.1371/journal.pone.0224974,m00922,s00707,3,empirical,Steven Wilson,Ancestral,03:56–04:52 (Guitar solo),NA,NA
Goodchild et al.,2019,10.1177/1029864917704033,m00923,s00298,3,empirical,Gustav Mahler,Symphony No. 1 in D major,Mvt. 3 - Mm. 1–32,NA,NA
Goodchild et al.,2019,10.1177/1029864917704033,m00924,s00299,3,empirical,Gustav Mahler,Symphony No. 2,Mvt. 1 - Mm. 80–116; Mm. 254–302,NA,NA
Goodchild et al.,2019,10.1177/1029864917704033,m00925,s00364,1,empirical,Jean Sibelius,Symphony No. 1 in E minor - Op. 39,Mvt. 1 - Mm. 1–96,NA,NA
Goodchild et al.,2019,10.1177/1029864917704033,m00926,s00529b,2,empirical,Modest Mussorgsky,Pictures at an Exhibition,Mvt. 4 (Bydło) - Mm. 39–64,NA,Arrangement by Maurice Ravel
Goodchild et al.,2019,10.1177/1029864917704033,m00927,s00638,1,empirical,Richard Strauss,Ein Heldenleben - Op. 40,Mvt. 3 - Mm. 331–353,NA,NA
Goodchild et al.,2019,10.1177/1029864917704033,m00928,s00629,1,empirical,Ralph Vaughan Williams,A London Symphony,Mvt. 1 - Mm. 8–53,NA,NA
Goodchild et al.,2019,10.1177/1029864917704033,m00929,s00641,1,empirical,Richard Strauss,Tod und Verklärung - Op. 24,Mvt. 2 - Mm. 360–395,NA,NA
Goodchild et al.,2019,10.1177/1029864917704033,m00930,s00143,1,empirical,Claude Debussy,La Mer - L. 109 - CD. 111,Mvt. 1 - Mm. 122–141,NA,NA
Goodchild et al.,2019,10.1177/1029864917704033,m00931,s00297,6,empirical,Gustav Holst,The Planets - Op. 32,Uranus - Mm. 193–236,NA,NA
Goodchild et al.,2019,10.1177/1029864917704033,m00932,s00044,1,empirical,Anton Bruckner,Symphony No. 8 in C minor,Mvt. 1 - Mm. 221–270,NA,NA
Goodchild et al.,2019,10.1177/1029864917704033,m00933,s00047,3,empirical,Antonín Dvořák,Symphony No. 9 in E minor - Op. 95 - B. 178 (New World Symphony),Mvt. 1 - Mm. 200–286,NA,NA
Juslin,2019,10.1093/oso/9780198753421.001.0001,m00934,s00287c,3,anecdote,Giacomo Puccini,Turandot,Nessun Dorma,Final climax (Dilegua o notte! Tramontate stelle! Tramontate stelle! All'alba vincerò! Vincerò! Vincerò!),Interpreted by Luciano Pavarotti
Juslin,2019,10.1093/oso/9780198753421.001.0001,m00935,s00750,1,anecdote,The Rolling Stones,(I Can't Get No) Satisfaction,NA,Beginning of introductory riff,NA
Solberg & Dibben,2019,10.1525/mp.2019.36.4.371,m00936,s00486,1,empirical,Madeon,Icarus (Extended Mix),01:54–02:52,Build-up and drop,NA
Solberg & Dibben,2019,10.1525/mp.2019.36.4.371,m00937,s00370,1,empirical,Jessie Ware,Running (Disclosure Remix),02:50–04:23,Hi-hat pattern in build-up; Short break and delay in downbeat occurring at drop,NA
Solberg & Dibben,2019,10.1525/mp.2019.36.4.371,m00938,s00790,1,empirical,Vanilla Ace,Ladykiller (Original Mix),03:36–05:14,Break routine; Low-pass filtering applied in breakdown/build-up,NA
Solberg & Dibben,2019,10.1525/mp.2019.36.4.371,m00939,s00178,1,empirical,deadmau5,Strobe,04:57–07:02,Synths; Break routine,NA
Starcke et al.,2019,10.1016/j.ijpsycho.2019.06.001,m00940,s00223,1,empirical,Eva Cassidy,What a Wonderful World,NA,NA,NA
Starcke et al.,2019,10.1016/j.ijpsycho.2019.06.001,m00941,s00665,1,report,Sage Francis,The Best of Times,NA,NA,NA
Starcke et al.,2019,10.1016/j.ijpsycho.2019.06.001,m00942,s00294,1,report,Groundation,Silver Tongue Show,NA,NA,NA
Starcke et al.,2019,10.1016/j.ijpsycho.2019.06.001,m00943,s00304,1,report,Hans Zimmer,Dream Is Collapsing,NA,NA,NA
Starcke et al.,2019,10.1016/j.ijpsycho.2019.06.001,m00944,s00149,1,report,Clint Mansell,Stay With Me,NA,NA,NA
Starcke et al.,2019,10.1016/j.ijpsycho.2019.06.001,m00945,s00150,1,report,Clint Mansell,The Last Man,NA,NA,NA
Starcke et al.,2019,10.1016/j.ijpsycho.2019.06.001,m00946,s00231,1,report,Fat Freddy's Drop,Flashback,NA,NA,NA
Starcke et al.,2019,10.1016/j.ijpsycho.2019.06.001,m00947,s00445,1,report,La Phaze,Inside my Brain,NA,NA,NA
Starcke et al.,2019,10.1016/j.ijpsycho.2019.06.001,m00948,s00183,1,report,Die Toten Hosen,Hier Kommt Alex,NA,NA,NA
Starcke et al.,2019,10.1016/j.ijpsycho.2019.06.001,m00949,s00818,1,report,Yann Tiersen,Comptine d'un Autre Été: L'Après-Midi,NA,NA,NA
Starcke et al.,2019,10.1016/j.ijpsycho.2019.06.001,m00950,s00562,1,report,Nine Inch Nails,Right Where It Belongs,NA,NA,NA
Starcke et al.,2019,10.1016/j.ijpsycho.2019.06.001,m00951,s00096,1,report,Bon Jovi,Always,NA,NA,NA
Starcke et al.,2019,10.1016/j.ijpsycho.2019.06.001,m00952,s00712,1,report,Stevie Wonder,Living for the City,NA,NA,NA
Starcke et al.,2019,10.1016/j.ijpsycho.2019.06.001,m00953,s00253,1,report,Franz Liszt,Liebesträume,NA,NA,NA
Starcke et al.,2019,10.1016/j.ijpsycho.2019.06.001,m00954,s00571,1,report,Overkill,Time to Kill,NA,NA,NA
Starcke et al.,2019,10.1016/j.ijpsycho.2019.06.001,m00955,s00806,1,report,Wino and Conny Ochs,Dust,NA,NA,NA
Starcke et al.,2019,10.1016/j.ijpsycho.2019.06.001,m00956,s00210,1,report,Elica Todorova and Gahl Sasson,Svetlina,NA,NA,NA
Starcke et al.,2019,10.1016/j.ijpsycho.2019.06.001,m00957,s00659,1,report,Rolf Lislevand,Tourdion,NA,NA,NA
Starcke et al.,2019,10.1016/j.ijpsycho.2019.06.001,m00958,s00826,1,report,Zarah Leander,Bei Mir Bist Du Schön,NA,NA,NA
